"Country","Year","Survey","Valid records (LIS)","LIS ceiling (PPP/day)","Welfare share above ceiling (%)","mean_ppp_day original (LIS)","mean_ppp_day LIS-capped","mean_ppp_day change (%) (LIS)","gini original (LIS)","gini LIS-capped","gini change (%) (LIS)","mld original (LIS)","mld LIS-capped","mld change (%) (LIS)","atkinson_2 original (LIS)","atkinson_2 LIS-capped","atkinson_2 change (%) (LIS)","Valid records (outdetect)","Median log welfare (unweighted)","S estimate, log space (unweighted, 1.1926 scaled)","outdetect threshold (PPP/day)","Records flagged (top)","Population share flagged (%)","Welfare share flagged (%)","mean_ppp_day original (outdetect)","mean_ppp_day outdetect-capped","mean_ppp_day change (%) (outdetect)","gini original (outdetect)","gini outdetect-capped","gini change (%) (outdetect)","mld original (outdetect)","mld outdetect-capped","mld change (%) (outdetect)","atkinson_2 original (outdetect)","atkinson_2 outdetect-capped","atkinson_2 change (%) (outdetect)","Flagged by outdetect","Flagged by LIS","Flagged by both (always problematic)","welfare_type"
"NOR",2005,"EU-SILC",5960,358.442547990092,7.75045073062722,56.0113439073373,52.3652585023994,-6.5095481568338,0.315251929022241,0.26760857020682,-15.1127889885363,0.2005364376906,0.135399251893601,-32.481471470784,0.979941293017636,0.978544715971684,-0.142516399288717,5960,3.91971331417234,0.441712986068369,189.587805804871,57,0.750401454395634,10.1811152489934,56.0113439073373,51.7314340837378,-7.64114824789783,0.315251929022241,0.258689092170186,-17.9421065011357,0.2005364376906,0.125794018474517,-37.2712411154923,0.979941293017636,0.978282104121395,-0.169315132249581,TRUE,TRUE,TRUE,"income"
"COM",2004,"EIM",2987,178.875452898747,7.61448763962277,8.68719793956448,8.36560480622517,-3.70192017698441,0.559251601662275,0.542327732510246,-3.02616373412724,0.546712000682314,0.509751227762751,-6.76055635754012,0.589956387361422,0.574196981148728,-2.67128325928933,2987,1.69877607293123,0.835082439858797,66.9551767989343,48,1.40960663564664,20.3288638950524,8.68719793956448,7.86499390920334,-9.46454813256347,0.559251601662275,0.513620126414322,-8.15938213003267,0.546712000682314,0.453260139878441,-17.0934350603684,0.589956387361422,0.547188599784959,-7.24931342259755,TRUE,TRUE,TRUE,"consumption"
"MMR",2015,"MPLCS",3648,67.3298737870481,7.42240088049847,6.41480157200617,6.12233580853282,-4.55923320761238,0.380685092850857,0.351159995222829,-7.75577982497874,0.250511819043562,0.205946291468961,-17.7897904157772,0.344908090103458,0.313669042004899,-9.05720944069128,3648,1.69281265870599,0.58186916198933,31.1377261862893,36,0.647068527057139,9.82440728879619,6.41480157200617,5.98606776499689,-6.68350847951789,0.380685092850857,0.336482798414436,-11.6112491049756,0.250511819043562,0.186528927527633,-25.5408673970796,0.344908090103458,0.29826220475723,-13.524149384909,TRUE,TRUE,TRUE,"consumption"
"PRY",2007,"EPH",4308,459.055679466617,7.16821568042012,14.0137237503716,13.4218556520704,-4.2234891228355,0.53030302992731,0.509615044898151,-3.90116289397685,0.513627777009762,0.47116786990358,-8.26666878364244,0.615425452393774,0.598468910402229,-2.75525523450324,4308,2.24493451778776,0.929981801794323,153.681137960112,26,0.251813647679625,10.2448027015575,14.0137237503716,12.9650354802976,-7.4832948669061,0.53030302992731,0.492393278744337,-7.14869594242543,0.513627777009762,0.438318498009687,-14.6622286353965,0.615425452393774,0.584338133966126,-5.05135403593238,TRUE,TRUE,TRUE,"income"
"NOR",2006,"EU-SILC",5731,363.536575920944,7.04173839578208,57.3706520734331,54.923526701359,-4.26546550131914,0.305647991502914,0.274774584114599,-10.1009685149596,0.180475325191453,0.139747419717821,-22.56702151966,0.972043051951079,0.970797651540231,-0.12812193949111,5731,3.93925613994449,0.442696766489745,193.900751783773,72,0.965873744986416,9.42975327115638,57.3706520734331,53.8335775856656,-6.1653029204552,0.305647991502914,0.260228810374526,-14.8599638770912,0.180475325191453,0.12391776275798,-31.3381136027738,0.972043051951079,0.970207205611236,-0.188864715010151,TRUE,TRUE,TRUE,"income"
"MOZ",2002,"IAF",8697,26.4198282529007,6.7657206406308,1.76919978656739,1.71654177031624,-2.97637477977091,0.470390696036914,0.454174429033249,-3.44740385817336,0.380030994576405,0.350972069434899,-7.6464618823779,0.478847555534346,0.462875385980356,-3.33554371728313,8697,0.386086489875941,0.754670068189812,14.1554073284634,186,0.711927679172299,11.509869933641,1.76919978656739,1.66634345513815,-5.8137205424837,0.470390696036914,0.437864826518689,-6.91464984155919,0.380030994576405,0.323976818512093,-14.7498958938316,0.478847555534346,0.446770181736537,-6.69886969810534,TRUE,TRUE,TRUE,"consumption"
"PRY",2014,"EPH",4522,558.45118723998,6.50256884516609,20.1091223241883,19.6509176957567,-2.27859088549269,0.507026450858948,0.495545029212247,-2.26446206647617,0.459929992355422,0.437387335347768,-4.90132354539586,0.572382598794791,0.562414232233841,-1.74155653612461,4522,2.63477899223981,0.859932092209288,183.933682025759,33,0.459519555564753,10.1756975087631,20.1091223241883,18.9080901029904,-5.97257404791475,0.507026450858948,0.475815632735305,-6.15565875720465,0.459929992355421,0.40130332130118,-12.7468684427382,0.572382598794791,0.545258246171729,-4.73884997205993,TRUE,TRUE,TRUE,"income"
"RWA",2005,"EICV-II",6900,52.3869848217813,6.13686225413973,2.73733296338608,2.66940871749973,-2.48140240134784,0.520394140975533,0.508209988132553,-2.34133167220892,0.467695602540628,0.443372892405979,-5.2005428322444,0.542893705923226,0.531268753596532,-2.14129436386161,6900,0.556221148003484,0.800744235752225,19.2681573526139,144,1.18300797583137,16.3546795621571,2.73733296338608,2.51759476695215,-8.02745589860996,0.520394140975533,0.478913423140743,-7.971019381008,0.467695602540628,0.39013573500982,-16.5834074790281,0.542893705923226,0.503127777026851,-7.32480934343307,TRUE,TRUE,TRUE,"consumption"
"CAF",2008,"ECASEB",6894,113.490414243315,5.46574390464477,3.038541222948,2.96068479680263,-2.56229619520613,0.562366081510158,0.550865562343604,-2.04502361445261,0.570636958618466,0.545061516936929,-4.48191118630937,0.631898326387564,0.622219347788785,-1.5317303741114,6894,0.740981976566182,0.908163745605504,31.99159504265,47,0.521218631615554,13.4238544440321,3.038541222948,2.79739802587084,-7.93615025710279,0.562366081510158,0.524808101121525,-6.67856430597233,0.570636958618466,0.491424732301518,-13.8813697782078,0.631898326387564,0.600197051850578,-5.01683153969034,TRUE,TRUE,TRUE,"consumption"
"RWA",2013,"EICV-IV",14415,43.4082362998966,5.37305765132708,3.10200573370797,3.04170073848678,-1.94406459555797,0.45112831890304,0.440269879726735,-2.40695135315545,0.34179946695129,0.323135879962974,-5.46039089960768,0.435426421494235,0.424249898886406,-2.56679936175558,14415,0.774185505265805,0.66217905877168,15.8112653306149,315,1.4800825043792,14.4623201706103,3.10200573370797,2.88740350466784,-6.91817641431653,0.45112831890304,0.410746854861926,-8.95121462099856,0.34179946695129,0.277626837988877,-18.7749353545827,0.435426421494235,0.393800707481149,-9.55975842491158,TRUE,TRUE,TRUE,"consumption"
"RWA",2000,"EICV-I",6419,34.7003805847914,5.36125129941378,2.11252108331151,2.07162188066581,-1.93603760780409,0.485472726862906,0.475330648674244,-2.08911389403886,0.402055287545035,0.383264191191433,-4.67375929025612,0.492733087952667,0.482727140424078,-2.03070339159976,6419,0.407927322476881,0.773712069957966,15.3185349883994,99,0.975281968952833,12.7619823271385,2.11252108331151,1.99232042565181,-5.68991517335663,0.485472726862906,0.454660457756223,-6.34685892774861,0.402055287545035,0.34800675766505,-13.4430590902082,0.492733087952667,0.462246644564091,-6.18721253635482,TRUE,TRUE,TRUE,"consumption"
"PRY",2010,"EPH",4344,486.024312088783,5.09175346524642,15.420182918461,14.9717117542583,-2.90833880878156,0.509824377177386,0.495151972956789,-2.87793304467495,0.473922802657629,0.44489657154897,-6.12467493564085,0.595558240321782,0.583445067548157,-2.03391909531475,4344,2.42223722679811,0.926338739127153,181.499598971594,37,0.315713371787603,8.94293704403018,15.420182918461,14.6141841716829,-5.22690781970636,0.509824377177386,0.482835781182396,-5.29370449965736,0.473922802657629,0.42202617335095,-10.9504393997623,0.595558240321782,0.573267886773451,-3.74276637265353,TRUE,TRUE,TRUE,"income"
